phase	collection	category	sub_category	cbeta_id	volume	sutra_no	juan_count	title	translator
2	X	法華部類		X34n0639	34	0639	1	法華經玄贊釋	
2	X	法華部類		X35n0640	35	0640	1	觀音經玄義記會本科	
2	X	法華部類		X35n0641	35	0641	1	觀音經玄義記條箇	
2	X	法華部類		X35n0642	35	0642	4	觀音經玄義記會本	隋 智顗說　宋 知禮述
2	X	法華部類		X35n0643	35	0643	1	觀音經義疏記會本科	
2	X	法華部類		X35n0644	35	0644	1	觀音經義疏記條箇	
2	X	法華部類		X35n0645	35	0645	4	觀音經義疏記會本	隋 智顗說　宋 知禮述
2	X	法華部類		X35n0646	35	0646	1	觀音經普門品重頌	宋 遵式述
2	X	法華部類		X35n0647	35	0647	1	觀音經普門品膚說	清 靈耀說
2	X	法華部類		X35n0648	35	0648	1	高王觀音經註釋	清 周上智錄出
2	X	法華部類		X35n0649	35	0649	1	普賢觀經義疏科	
2	X	法華部類		X35n0650	35	0650	2	普賢觀經義疏	宋 本如述　處咸續解　日本 亮潤分會
2	X	法華部類		X35n0651	35	0651	4	金剛三昧經注解	明 圓澄註
2	X	法華部類		X35n0652	35	0652	12	金剛三昧經通宗記	清 𧧌震述
2	X	涅槃部類		X36n0656	36	0656	2	涅槃經玄義文句	隋 灌頂撰　唐 道暹撰　日本 守篤分會
2	X	涅槃部類		X36n0657	36	0657	10	涅槃經治定疏科	宋 智圓撰
2	X	涅槃部類		X36n0658	36	0658	3	涅槃經會疏條箇	
2	X	涅槃部類		X36n0659	36	0659	36	涅槃經會疏	隋 灌頂撰　唐 湛然再治　日本 本純分會
2	X	涅槃部類		X37n0660	37	0660	12	涅槃經疏私記	唐 行滿集
2	X	涅槃部類		X37n0661	37	0661	9	涅槃經疏私記	唐 道暹述
2	X	涅槃部類		X37n0662	37	0662	19	涅槃經疏三德指歸	宋 智圓述
2	X	涅槃部類		X37n0663	37	0663	1	科南本涅槃經	元 師正排科　可度重訂
2	X	涅槃部類		X37n0664	37	0664	1	涅槃經會疏解	元 師正分科　明 圓澄會疏
2	X	涅槃部類		X37n0665	37	0665	1	遺教經補註	宋 守遂註　明 了童補註
2	X	涅槃部類		X37n0666	37	0666	1	遺教經解	明 智旭述
2	X	經集部類		X37n0669	37	0669	1	四十二章經註	宋 守遂註　明 了童補註
2	X	經集部類		X37n0670	37	0670	1	四十二章經解	明 智旭著
2	X	經集部類		X37n0671	37	0671	5	四十二章經疏鈔	清 續法述
2	X	經集部類		X37n0672	37	0672	1	八大人覺經略解	明 智旭解
2	X	經集部類		X37n0673	37	0673	1	八大人覺經疏	清 續法述
2	X	經集部類		X37n0674	37	0674	14	閱經十二種	清 淨挺著
2	X	經集部類		X37n0675	37	0675	3	佛祖三經指南	明 道霈述
2	X	律部類		X38n0676	38	0676	2	梵網菩薩戒經義疏	隋 智顗說　唐 灌頂記
2	X	律部類		X38n0678	38	0678	3	梵網菩薩戒經疏註	宋 與咸(入疏箋經加註釋疏)
2	X	律部類		X38n0679	38	0679	5	梵網菩薩戒經義疏發隱	明 袾宏發隱
2	X	律部類		X38n0680	38	0680	1	梵網菩薩戒經義疏發隱事義	明 袾宏述
2	X	律部類		X38n0681	38	0681	1	梵網菩薩戒經義疏發隱問辯	明 袾宏述
2	X	律部類		X38n0682	38	0682	2	梵網經記	唐 傳奧述
2	X	律部類		X38n0683	38	0683	1	梵網經菩薩戒本私記	新羅 元曉造
2	X	律部類		X38n0686	38	0686	2	梵網經菩薩戒本述記	唐 勝莊撰
2	X	律部類		X38n0687	38	0687	2	梵網經菩薩戒本疏	唐 知周撰
2	X	律部類		X38n0690	38	0690	1	梵網經菩薩戒疏	唐 法銑撰
2	X	律部類		X38n0691	38	0691	3	梵網經菩薩戒注	宋 慧因註
2	X	律部類		X38n0692	38	0692	1	菩薩戒疏隨見錄	明 今釋造
2	X	律部類		X38n0693	38	0693	1	梵網經玄義	明 智旭述　道昉訂
2	X	律部類		X38n0694	38	0694	7	梵網經合註	明 智旭註　道昉訂
2	X	律部類		X38n0695	38	0695	8	梵網經菩薩戒略疏	明 弘贊述
2	X	律部類		X38n0696	38	0696	1	半月誦菩薩戒儀式註	明 弘贊注
2	X	律部類		X38n0697	38	0697	2	梵網經直解	明 寂光直解
2	X	律部類		X38n0698	38	0698	1	梵網經直解事義	
2	X	律部類		X39n0699	39	0699	2	梵網經順硃	清 德玉順硃
2	X	律部類		X39n0700	39	0700	8	梵網經菩薩戒初津	清 書玉述
2	X	律部類		X39n0702	39	0702	1	菩薩戒本箋要	明 智旭箋
2	X	律部類		X39n0703	39	0703	1	菩薩戒羯磨文釋	明 智旭釋
2	X	瑜伽部類		X39n0704	39	0704	3	地持論義記	隋 慧遠述
2	X	律部類		X39n0705	39	0705	1	瓔珞本業經疏	新羅 元曉撰
2	X	經集部類		X39n0706	39	0706	1	十善業道經節要	清 蕅益編訂
2	X	律部類		X39n0707	39	0707	1	新刪定四分僧戒本	唐 道宣刪定
2	X	律部類		X39n0708	39	0708	2	毗尼珍敬錄	明 廣承輯錄　智旭會補
2	X	律部類		X39n0709	39	0709	16	毗尼止持會集	清 讀體集
2	X	律部類		X39n0712	39	0712	1	四分律含注戒本疏發揮記	宋 允堪述
2	X	律部類		X39n0713	39	0713	4	四分律含注戒本疏科	宋 元照錄
2	X	律部類		X39n0714	39	0714	3	四分律含注戒本疏行宗記(第1卷-第3卷)	唐 道宣撰　宋 元照述　日本 即靜分會
2	X	律部類		X40n0714	40	0714	2	四分律含注戒本疏行宗記(第3卷-第4卷)	唐 道宣撰　宋 元照述　日本 即靜分會
2	X	律部類		X40n0715	40	0715	1	釋四分戒本序	宋 道言述
2	X	律部類		X40n0716	40	0716	1	四分戒本緣起事義	明 廣莫輯錄
2	X	律部類		X40n0717	40	0717	12	四分戒本如釋	明 弘贊繹
2	X	律部類		X40n0718	40	0718	4	四分戒本約義	明 元賢述
2	X	律部類		X40n0719	40	0719	17	重治毗尼事義集要	明 智旭輯繹
2	X	律部類		X40n0720	40	0720	16	毗尼關要	清 德基輯
2	X	律部類		X40n0721	40	0721	1	毗尼關要事義	清 德基輯
2	X	律部類		X40n0722	40	0722	1	四分刪定比丘尼戒本	宋 元照重定
2	X	律部類		X40n0723	40	0723	1	四分比丘尼鈔科	宋 允堪述
2	X	律部類		X40n0724	40	0724	3	四分比丘尼鈔	唐 道宣述
2	X	律部類		X40n0725	40	0725	1	式叉摩那尼戒本	明 弘贊輯
2	X	律部類		X40n0726	40	0726	8	四分律隨機羯磨疏正源記	宋 允堪述
2	X	律部類		X41n0727	41	0727	4	四分律刪補隨機羯磨疏科	宋 元照錄
2	X	律部類		X41n0728	41	0728	4	四分律刪補隨機羯磨疏濟緣記	唐 道宣疏　宋 元照述　日本 禪能合會
2	X	律部類		X41n0729	41	0729	1	羯磨經序解	宋 則安述
2	X	律部類		X41n0730	41	0730	15	毗尼作持續釋	唐 道宣撰集　清 讀體續釋
2	X	律部類		X41n0731	41	0731	10	四分律疏	唐 法礪撰述
2	X	律部類		X41n0732	41	0732	3	四分律搜玄錄	唐 志鴻撰述
2	X	律部類		X42n0733	42	0733	8	四分律疏飾宗義記	唐 定賓作
2	X	律部類		X42n0734	42	0734	1	四分律疏	唐 智首撰
2	X	律部類		X42n0735	42	0735	10	四分律開宗記	唐 懷素撰
2	X	律部類		X42n0736	42	0736	14	四分律行事鈔批	唐 大覺撰
2	X	律部類		X43n0737	43	0737	17	四分律行事鈔簡正記	後唐 景霄纂
2	X	律部類		X43n0738	43	0738	3	四分律行事鈔科	宋 元照錄
2	X	律部類		X44n0740	44	0740	1	資持記序解并五例講義	宋 則安述
2	X	律部類		X44n0741	44	0741	1	行事鈔諸家記標目	宋 慧顯集　日本 戒月改錄
2	X	律部類		X44n0742	44	0742	1	資持記立題拾義	宋 道標出
2	X	律部類		X44n0743	44	0743	3	毗尼討要	唐 玄惲纂
2	X	律部類		X44n0744	44	0744	40	四分律名義標釋	明 弘贊輯
2	X	律部類		X44n0745	44	0745	1	四分律藏大小持戒犍度略釋	明 智旭釋
2	X	律部類		X44n0746	44	0746	1	四分律拾毗尼義鈔科	宋 元照錄
2	X	律部類		X44n0747	44	0747	2	四分律拾毗尼義鈔	唐 道宣撰
2	X	律部類		X44n0748	44	0748	6	四分律拾毗尼義鈔輔要記	宋 允堪述
2	X	律部類		X44n0749	44	0749	1	佛說齋經科註	明 智旭科註
2	X	律部類		X44n0750	44	0750	2	佛說目連五百問經略解	明 性祇述
2	X	律部類		X44n0751	44	0751	2	佛說目連五百問戒律中輕重事經釋	明 永海述
2	X	華嚴部類		X45n0753	45	0753	4	十地經論義記	隋 慧遠撰
2	X	論集部類		X45n0754	45	0754	1	起信論一心二門大意	陳 智愷作
2	X	論集部類		X45n0755	45	0755	1	起信論義疏	隋 曇延撰
2	X	論集部類		X45n0757	45	0757	6	起信論疏記	新羅 元曉疏並別記
2	X	論集部類		X45n0759	45	0759	2	起信論同異集	唐 見登集
2	X	論集部類		X45n0762	45	0762	2	起信論纂註	明 真界纂註
2	X	論集部類		X45n0763	45	0763	2	起信論捷要	明 正遠註
2	X	論集部類		X45n0764	45	0764	2	起信論續疏	明 通潤述疏
2	X	論集部類		X45n0765	45	0765	2	大乘起信論疏略	唐 法藏造疏　明 德清纂略
2	X	論集部類		X45n0766	45	0766	2	起信論直解	明 德清述
2	X	論集部類		X45n0767	45	0767	1	起信論疏記會閱卷首	
2	X	論集部類		X45n0768	45	0768	10	起信論疏記會閱	清 續法會編
2	X	論集部類		X45n0770	45	0770	1	釋摩訶衍論記	唐 聖法鈔
2	X	論集部類		X45n0771	45	0771	2	釋摩訶衍論疏	唐 法敏集
2	X	論集部類		X45n0772	45	0772	5	釋摩訶衍論贊玄疏	宋 法悟撰
2	X	論集部類		X46n0773	46	0773	1	釋摩訶衍論科	宋 普觀治定
2	X	論集部類		X46n0774	46	0774	6	釋摩訶衍論記	宋 普觀述
2	X	論集部類		X46n0775	46	0775	4	釋摩訶衍論通玄鈔	遼 志福撰
2	X	論集部類		X46n0776	46	0776	4	大宗地玄文本論略註	清 楊文會略註
2	X	論集部類		X46n0777	46	0777	1	金剛頂菩提心論略記	唐 遍滿撰
2	X	中觀部類		X46n0784	46	0784	7	大乘四論玄義	唐 均正撰
2	X	瑜伽部類		X46n0786	46	0786	1	大乘法界無差別論疏領要鈔科	宋 普觀錄
2	X	瑜伽部類		X46n0787	46	0787	2	大乘法界無差別論疏領要鈔	宋 普觀述
2	X	中觀部類		X46n0788	46	0788	1	掌珍論疏	
2	X	法華部類		X46n0790	46	0790	1	法華經論述記	唐
2	X	般若部類		X46n0791	46	0791	7	大智度論疏	南北朝 慧影抄撰
2	X	瑜伽部類		X47n0794	47	0794	1	瑜伽論劫章頌	唐 窺基撰
2	X	瑜伽部類		X48n0796	48	0796	10	雜集論述記	唐 窺基撰
2	X	瑜伽部類		X48n0797	48	0797	1	中邊分別論疏	新羅 元曉撰
2	X	瑜伽部類		X48n0799	48	0799	3	百法論顯幽鈔	宋 從芳述
2	X	瑜伽部類		X48n0802	48	0802	1	百法明門論論義	明 德清述
2	X	瑜伽部類		X48n0803	48	0803	1	百法明門論纂	明 廣益纂釋
2	X	瑜伽部類		X48n0804	48	0804	1	百法明門論贅言	唐 窺基解　明 明昱贅言
2	X	瑜伽部類		X48n0805	48	0805	1	百法明門論直解	明 智旭解
2	X	瑜伽部類		X48n0806	48	0806	2	成唯識論料簡	唐 窺基撰
2	X	瑜伽部類		X48n0808	48	0808	4	成唯識論別抄	唐 窺基撰
2	X	瑜伽部類		X49n0810	49	0810	1	成唯識論掌中樞要記	唐 智周述
2	X	瑜伽部類		X49n0812	49	0812	1	成唯識論了義燈記	唐 智周撰
2	X	瑜伽部類		X49n0814	49	0814	5	成唯識論義蘊	唐 道邑撰
2	X	瑜伽部類		X49n0815	49	0815	12	成唯識論疏義演	唐 如理集
2	X	瑜伽部類		X50n0816	50	0816	1	成唯識論演秘釋	唐 如理撰
2	X	瑜伽部類		X50n0817	50	0817	1	註成唯識論	
2	X	瑜伽部類		X50n0818	50	0818	7	成唯識論學記	新羅 太賢集
2	X	瑜伽部類		X50n0819	50	0819	16	成唯識論疏抄	唐 靈泰撰
2	X	瑜伽部類		X50n0820	50	0820	10	成唯識論俗詮	明 明昱俗詮
2	X	瑜伽部類		X50n0821	50	0821	10	成唯識論集解	明 通潤集解
2	X	瑜伽部類		X50n0822	50	0822	3	成唯識論證義(第1卷-第3卷)	明 王肯堂證義
2	X	瑜伽部類		X51n0822	51	0822	7	成唯識論證義(第4卷-第10卷)	明 王肯堂證義
2	X	瑜伽部類		X51n0823	51	0823	10	成唯識論自攷	明 大惠錄
2	X	瑜伽部類		X51n0824	51	0824	10	成唯識論觀心法要	明 智旭述
2	X	瑜伽部類		X51n0825	51	0825	2	成唯識論音響補遺科	清 智素科
2	X	瑜伽部類		X51n0826	51	0826	10	成唯識論音響補遺	清 智素補遺
2	X	瑜伽部類		X51n0827	51	0827	1	唯識三十論約意	明 明昱約意
2	X	瑜伽部類		X51n0828	51	0828	1	唯識三十論直解	明 智旭解
2	X	瑜伽部類		X51n0830	51	0830	1	觀所緣緣論會釋	明 明昱會釋
2	X	瑜伽部類		X51n0831	51	0831	1	觀所緣緣論直解	明 智旭解
2	X	瑜伽部類		X51n0832	51	0832	1	觀所緣緣論釋記	明 明昱錄記
2	X	瑜伽部類		X51n0833	51	0833	1	觀所緣緣論釋直解	明 智旭解
2	X	毘曇部類		X53n0836	53	0836	7	俱舍論疏	唐 神泰述
2	X	毘曇部類		X53n0837	53	0837	1	俱舍論法宗原	唐 普光撰
2	X	毘曇部類		X53n0838	53	0838	1	俱舍論頌疏序記	唐 法盈修
2	X	毘曇部類		X53n0839	53	0839	3	俱舍論頌疏義鈔	唐 慧暉述
2	X	毘曇部類		X53n0841	53	0841	29	俱舍論頌疏記	唐 遁麟述
2	X	毘曇部類		X53n0842	53	0842	2	俱舍論頌疏	某補作
2	X	毘曇部類		X53n0843	53	0843	2	順正理論述文記	唐 元瑜述
2	X	涅槃部類		X53n0845	53	0845	1	遺教經論住法記	宋 元照述
2	X	涅槃部類		X53n0846	53	0846	3	遺教經論記	宋 觀復述
2	X	論集部類		X53n0847	53	0847	1	因明入正理門論述記	唐 神泰述
2	X	論集部類		X53n0848	53	0848	1	因明入正理論疏	唐 文軌述
2	X	論集部類		X53n0852	53	0852	1	因明入正理論續疏	唐 慧沼述
2	X	論集部類		X53n0853	53	0853	3	因明入正理論疏前記	唐 智周撰
2	X	論集部類		X53n0854	53	0854	3	因明入正理論疏後記	唐 智周撰
2	X	論集部類		X53n0855	53	0855	1	因明入正理論疏抄	唐 智周撰
2	X	論集部類		X53n0856	53	0856	1	因明入正理論解	明 真界集解
2	X	論集部類		X53n0857	53	0857	1	因明入正理論集解	明 王肯堂集釋
2	X	論集部類		X53n0858	53	0858	1	因明入正理論直疏	明 明昱疏
2	X	論集部類		X53n0859	53	0859	1	因明入正理論直解	明 智旭述
2	X	論集部類		X53n0860	53	0860	1	判比量論	新羅 元曉述
2	X	論集部類		X53n0861	53	0861	1	三支比量義鈔	唐 玄奘立　宋 延壽造　明 明昱鈔
2	X	論集部類		X53n0862	53	0862	1	真唯識量略解	明 智旭略解
2	X	中觀部類		X54n0866	54	0866	2	肇論疏	晉 惠達撰
2	X	中觀部類		X54n0868	54	0868	1	肇論疏科	宋 遵式排定
2	X	中觀部類		X54n0869	54	0869	1	夾科肇論序注	宋 曉月注
2	X	中觀部類		X54n0870	54	0870	6	注肇論疏	宋 遵式述
2	X	中觀部類		X54n0872	54	0872	3	肇論新疏游刃	元 文才述
2	X	中觀部類		X54n0873	54	0873	6	肇論略註	明 德清述
2	X	中觀部類		X54n0876	54	0876	1	三論略章	隋 吉藏撰
2	X	中觀部類		X54n0878	54	0878	1	物不遷正量證	明 道衡述
2	X	中觀部類		X54n0879	54	0879	2	物不遷正量論	明 鎮澄著
2	X	中觀部類		X54n0880	54	0880	1	物不遷論辯解	明 真界解
2	X	瑜伽部類		X55n0882	55	0882	3	大乘法苑義林章補闕	唐 慧沼撰
2	X	瑜伽部類		X55n0883	55	0883	2	大乘法苑義林章決擇記	唐 智周撰
2	X	瑜伽部類		X55n0884	55	0884	1	表無表章栖翫記	宋 守千述
2	X	瑜伽部類		X55n0888	55	0888	2	唯識開蒙問答	元 雲峯集
2	X	瑜伽部類		X55n0890	55	0890	1	八識規矩補註證義	明 明昱證義
2	X	瑜伽部類		X55n0891	55	0891	1	八識規矩略說	明 正誨略說
2	X	瑜伽部類		X55n0892	55	0892	1	八識規矩頌解	明 真可述
2	X	瑜伽部類		X55n0893	55	0893	1	八識規矩通說	明 德清述
2	X	瑜伽部類		X55n0894	55	0894	1	八識規矩纂釋	明 廣益纂釋
2	X	瑜伽部類		X55n0895	55	0895	1	八識規矩直解	明 智旭解
2	X	瑜伽部類		X55n0896	55	0896	1	八識規矩淺說	清 行舟說
2	X	瑜伽部類		X55n0897	55	0897	1	八識規矩頌注	清 行舟註
2	X	瑜伽部類		X55n0898	55	0898	1	八識規矩論義	清 性起論釋　善漳等錄
2	X	瑜伽部類		X55n0899	55	0899	1	相宗八要	明 洪恩輯
2	X	瑜伽部類		X55n0900	55	0900	1	相宗八要解	明 明昱著
2	X	瑜伽部類		X55n0901	55	0901	1	相宗八要直解	明 智旭解
2	X	瑜伽部類		X55n0902	55	0902	1	一乘佛性究竟論	唐 法寶述
2	X	法華部類		X55n0903	55	0903	1	隨自意三昧	陳 慧思撰
2	X	法華部類		X55n0904	55	0904	5	大乘止觀法門宗圓記	宋 了然述
2	X	法華部類		X55n0905	55	0905	4	大乘止觀法門釋要	明 智旭述
2	X	法華部類		X55n0907	55	0907	1	禪門章	隋 智顗說
2	X	法華部類		X55n0908	55	0908	1	禪門要略	隋 智顗出
2	X	法華部類		X55n0909	55	0909	2	三觀義	隋 智顗撰
2	X	法華部類		X55n0911	55	0911	1	觀心食法	隋 智顗述
2	X	法華部類		X55n0912	55	0912	1	觀心誦經法記	隋 智顗說　唐 湛然述
2	X	法華部類		X55n0913	55	0913	1	天台智者大師發願文	隋 智顗撰
2	X	法華部類		X55n0914	55	0914	1	普賢菩薩發願文	隋 智顗撰
2	X	法華部類		X55n0915	55	0915	3	刪定止觀	唐 梁肅述
2	X	法華部類		X55n0916	55	0916	1	天台智者大師傳論	唐 梁肅述
2	X	法華部類		X55n0917	55	0917	1	止觀科節	唐 法藏撰
2	X	法華部類		X55n0918	55	0918	1	止觀記中異義	唐 道邃說　乾淑集
2	X	法華部類		X55n0919	55	0919	10	止觀輔行搜要記	唐 湛然述
2	X	法華部類		X55n0920	55	0920	4	止觀輔行助覽	宋 有嚴注
2	X	法華部類		X56n0921	56	0921	6	摩訶止觀義例纂要	宋 從義撰
2	X	法華部類		X56n0922	56	0922	1	摩訶止觀義例科	宋 從義排
2	X	法華部類		X56n0923	56	0923	6	摩訶止觀義例隨釋	宋 處元述
2	X	法華部類		X56n0924	56	0924	2	摩訶止觀貫義科	明 天溪說　清 靈耀補定
2	X	法華部類		X56n0925	56	0925	1	十不二門義	唐 道邃錄出
2	X	法華部類		X56n0926	56	0926	2	法華十妙不二門示珠指	宋 源清述
2	X	法華部類		X56n0927	56	0927	1	註法華本迹十不二門	宋 宗翌述
2	X	法華部類		X56n0928	56	0928	1	十不二門文心解	宋 仁岳述
2	X	法華部類		X56n0929	56	0929	1	法華玄記十不二門顯妙	宋 處謙述
2	X	法華部類		X56n0930	56	0930	2	十不二門樞要	宋 了然述
2	X	法華部類		X56n0931	56	0931	2	十不二門指要鈔詳解	宋 可度詳解　明 正謐分會
2	X	法華部類		X56n0932	56	0932	2	金剛錍論私記	唐 明曠記　日本 辯才會
2	X	法華部類		X56n0933	56	0933	1	金剛錍科	宋 淨岳撰
2	X	法華部類		X56n0934	56	0934	1	金剛錍科	宋 智圓集
2	X	法華部類		X56n0935	56	0935	4	金剛錍顯性錄	宋 智圓集
2	X	法華部類		X56n0936	56	0936	1	金剛錍論義解	宋 善月述
2	X	法華部類		X56n0937	56	0937	3	金剛錍論釋文	宋 時舉釋　明 海眼會
2	X	法華部類		X56n0938	56	0938	1	始終心要注	宋 從義注
2	X	法華部類		X56n0939	56	0939	3	法華五百問論	唐 湛然述
2	X	法華部類		X56n0940	56	0940	1	學天台宗法門大意	唐 行滿述
2	X	法華部類		X56n0941	56	0941	1	六即義	唐 行滿述
2	X	法華部類		X56n0942	56	0942	6	天台宗未決（附釋疑）	日本 最澄．圓澄．義真．光定．德圓 問　唐 道邃．廣修．維蠲．宗頴 答
2	X	法華部類		X56n0943	56	0943	1	法華龍女成佛權實義	宋 源清述
2	X	法華部類		X56n0944	56	0944	1	寶雲振祖集	宋 宗曉編
2	X	法華部類		X56n0946	56	0946	1	螺溪振祖集	宋 元悟編
2	X	法華部類		X56n0948	56	0948	7	四明仁岳異說叢書	宋 繼忠集
2	X	法華部類		X56n0949	56	0949	51	閑居編	宋 智圓著
2	X	法華部類		X57n0950	57	0950	3	金園集	宋 遵式述　慧觀重編
2	X	法華部類		X57n0951	57	0951	3	天竺別集	宋 遵式述　慧觀重編
2	X	法華部類		X57n0952	57	0952	1	重編天台諸文類集	宋 如吉編
2	X	法華部類		X57n0953	57	0953	1	別傳心法議	宋 戒珠撰
2	X	法華部類		X57n0954	57	0954	1	三千有門頌略解	明 真覺略解
2	X	法華部類		X57n0955	57	0955	1	復宗集	宋 與咸述
2	X	法華部類		X57n0956	57	0956	2	山家義苑	宋 可觀述　智增證
2	X	法華部類		X57n0957	57	0957	1	竹菴艸錄	宋 可觀撰
2	X	法華部類		X57n0958	57	0958	1	圓頓宗眼	宋 法登述
2	X	法華部類		X57n0959	57	0959	1	議中興教觀	宋 法登述
2	X	法華部類		X57n0960	57	0960	1	三教出興頌註	宋 宗曉注
2	X	法華部類		X57n0961	57	0961	1	施食通覽	宋 宗曉編
2	X	法華部類		X57n0962	57	0962	1	不可剎那無此君	宋 義銛述
2	X	法華部類		X57n0963	57	0963	1	北峯教義	宋 宗印撰
2	X	法華部類		X57n0964	57	0964	4	台宗十類因革論	宋 善月述
2	X	法華部類		X57n0965	57	0965	3	山家緒餘集	宋 善月述
2	X	法華部類		X57n0966	57	0966	4	台宗精英集	宋 普容集
2	X	法華部類		X57n0967	57	0967	2	教觀撮要論	宋
2	X	法華部類		X57n0968	57	0968	2	增修教苑清規	元 自慶編述
2	X	法華部類		X57n0969	57	0969	2	天台傳佛心印記註	明 傳燈註
2	X	法華部類		X57n0970	57	0970	6	性善惡論	明 傳燈著
2	X	法華部類		X57n0971	57	0971	1	書	明 克勤著
2	X	法華部類		X57n0972	57	0972	3	法界安立圖	明 仁潮錄
2	X	法華部類		X57n0974	57	0974	1	教觀綱宗釋義	明 智旭述
2	X	法華部類		X57n0975	57	0975	4	隨緣集	清 靈耀著
2	X	法華部類		X57n0976	57	0976	3	四教儀集解	宋 從義撰
2	X	法華部類		X57n0977	57	0977	2	四教儀備釋	元 元粹述
2	X	法華部類		X57n0978	57	0978	1	四教儀集註科	元 蒙潤排定
2	X	法華部類		X57n0979	57	0979	1	四教儀集註節義	清 靈耀節
2	X	法華部類		X57n0980	57	0980	10	四教儀註彙補輔宏記	清 性權記
2	X	華嚴部類		X58n0985	58	0985	1	華嚴融會一乘義章明宗記	宋 師會述
2	X	華嚴部類		X58n0991	58	0991	1	華嚴經普賢觀行法門	唐 法藏撰
2	X	華嚴部類		X58n0993	58	0993	1	華嚴還源觀科	宋 淨源刊正
2	X	華嚴部類		X58n0994	58	0994	1	華嚴妄盡還源觀疏鈔補解	宋 淨源述
2	X	華嚴部類		X58n0995	58	0995	10	華嚴一乘教義分齊章義苑疏	宋 道亭述
2	X	華嚴部類		X58n0996	58	0996	2	華嚴一乘教義分齊章焚薪	宋 師會錄
2	X	華嚴部類		X58n0997	58	0997	1	華嚴一乘教義分齊章科	宋 師會述
2	X	華嚴部類		X58n0998	58	0998	3	華嚴一乘教義分齊章復古記	宋 師會．善熹述
2	X	華嚴部類		X58n0999	58	0999	1	五教章集成記	宋 希迪述
2	X	華嚴部類		X58n1000	58	1000	1	評復古記	宋 希迪錄
2	X	華嚴部類		X58n1004	58	1004	1	五蘊觀	唐 澄觀述
2	X	華嚴部類		X58n1005	58	1005	1	華嚴心要法門註	唐 宗密述
2	X	華嚴部類		X58n1007	58	1007	1	註華嚴法界觀科文	唐 宗密述
2	X	華嚴部類		X58n1008	58	1008	1	註華嚴法界觀科文	唐 宗豫述
2	X	華嚴部類		X58n1010	58	1010	1	勸發菩提心文	唐 裴休述
2	X	華嚴部類		X58n1013	58	1013	1	華嚴法相槃節	宋 道通述
2	X	華嚴部類		X58n1014	58	1014	1	法界觀披雲集	宋 道通述
2	X	華嚴部類		X58n1015	58	1015	2	圓宗文類	高麗 義天集
2	X	華嚴部類		X58n1016	58	1016	1	註華嚴同教一乘策	宋 師會述　希迪註
2	X	華嚴部類		X58n1017	58	1017	1	註同教問答	宋 師會述　善熹註
2	X	華嚴部類		X58n1018	58	1018	1	評金剛錍	宋 善熹述
2	X	華嚴部類		X58n1019	58	1019	1	辨非集	宋 善熹述
2	X	華嚴部類		X58n1020	58	1020	1	斥謬	宋 善熹書
2	X	華嚴部類		X58n1022	58	1022	1	五相智識頌	宋 佚名撰
2	X	華嚴部類		X58n1023	58	1023	1	華嚴大意	明 善堅撰
2	X	華嚴部類		X58n1024	58	1024	6	賢首五教儀	清 續法集錄
2	X	華嚴部類		X58n1025	58	1025	1	賢首五教儀開蒙	清 續法集
2	X	華嚴部類		X58n1026	58	1026	1	賢首五教斷證三覺揀濫圖	清 續法集
2	X	華嚴部類		X58n1027	58	1027	1	法界宗蓮花章	清 續法集
2	X	華嚴部類		X58n1028	58	1028	1	華嚴鏡燈章	清 續法集
2	X	華嚴部類		X58n1029	58	1029	1	一乘決疑論	清 彭際清述
2	X	華嚴部類		X58n1030	58	1030	1	華嚴念佛三昧論	清 彭際清述
2	X	華嚴部類		X58n1031	58	1031	3	華嚴原人論發微錄	宋 淨源述
2	X	華嚴部類		X58n1032	58	1032	3	華嚴原人論解	元 圓覺解
2	X	華嚴部類		X58n1033	58	1033	2	華嚴原人論合解	元 圓覺解　明 楊嘉祚刪合
2	X	律部類		X59n1085	59	1085	1	受菩薩戒儀	陳 慧思撰
2	X	律部類		X59n1086	59	1086	1	授菩薩戒儀	唐 湛然述
2	X	律部類		X59n1087	59	1087	1	略授三歸五八戒並菩薩戒	唐 澄照讚
2	X	律部類		X59n1088	59	1088	1	受菩薩戒法	宋 延壽撰
2	X	律部類		X59n1094	59	1094	1	釋門歸敬儀護法記	宋 彥起撰
2	X	律部類		X59n1095	59	1095	3	釋門歸敬儀通真記	宋 了然述　日本 慧光合
2	X	律部類		X59n1096	59	1096	3	淨心誡觀法發真鈔	宋 允堪述　日本 慧光合
2	X	律部類		X59n1097	59	1097	1	釋門章服儀應法記	宋 元照述　日本 良信合
2	X	律部類		X59n1098	59	1098	1	衣鉢名義章	宋 允堪述
2	X	律部類		X59n1099	59	1099	1	新受戒比丘六念五觀法	宋 允堪撰錄
2	X	律部類		X59n1100	59	1100	1	道具賦	宋 元照撰
2	X	律部類		X59n1102	59	1102	1	佛制六物圖辯訛	宋 妙生述
2	X	律部類		X59n1103	59	1103	1	三衣顯正圖	宋 妙生述
2	X	律部類		X59n1104	59	1104	3	芝園遺編	宋 元照錄　道詢集
2	X	律部類		X59n1105	59	1105	2	芝園集	宋 元照作
2	X	律部類		X59n1106	59	1106	1	補續芝園集	宋 元照撰
2	X	律部類		X59n1107	59	1107	3	律宗新學名句	宋 惟顯編
2	X	律部類		X59n1108	59	1108	2	律宗問答	日本 俊艿問　宋 了然．智瑞．妙音答
